round,clone,number,P0,A1,A0,f,ss.f,length,mm,time ,fecundity,death.age,end.size,dead,infected,susceptible,spore yield,mult.inf,mult.uninf,mult.ed,tolerant
1,War.5,6,200,,,,,avg,1.187236089,0.377777778,21,,92,0,0,1,0,0,1,0,Yes
1,War.5,7,200,,,,,avg,1.187236089,0.377777778,10,16,81,1,1,0,21.625,1,0,0,Yes
1,War.5,8,200,,,,,avg,1.187236089,0.377777778,11,14,,1,0,1,0,0,1,0,Yes
1,War.5,9,200,,,,,avg,1.187236089,0.377777778,19,,88,0,0,1,0,0,1,0,Yes
1,War.5,10,200,,,,,avg,1.187236089,0.377777778,16,,88,0,0,1,0,0,1,0,Yes
1,War.5,11,200,,,,,avg,1.187236089,0.377777778,5,,81,0,0,1,0,0,1,0,Yes
1,War.5,12,200,,,,,avg,1.187236089,0.377777778,9,18,83,1,1,0,29.375,1,0,0,Yes
1,War.5,13,200,,,,,avg,1.187236089,0.377777778,17,17,85,1,1,0,33,1,0,0,Yes
1,War.5,14,200,,,,,avg,1.187236089,0.377777778,17,18,86,1,1,0,,1,0,0,Yes
1,War.5,15,200,,,,,avg,1.187236089,0.377777778,17,,90,0,0,1,0,0,1,0,Yes
1,War.5,1,393,,,,,60,1.16909496,0.377777778,16,,83,0,0,1,0,0,1,0,Yes
1,War.5,2,393,277.38,385.9988889,13.12065332,8.707175257,63,1.227549708,0.377777778,17,,88,0,0,1,0,0,1,0,Yes
1,War.5,3,393,,,,,59,1.149610044,0.377777778,0,13,69,1,1,0,17.875,1,0,0,Yes
1,War.5,4,393,280.48,385.9988889,12.67936159,8.687942393,62,1.208064792,0.377777778,19,21,92,1,0,1,0,0,1,0,Yes
1,War.5,5,393,298.3,385.9988889,10.23358762,7.487353466,60,1.16909496,0.377777778,10,16,76,1,0,1,0,0,1,0,Yes
1,War.5,6,393,287.31,385.9988889,11.72406383,8.577852968,60,1.16909496,0.377777778,1,14,73,1,1,0,17.125,1,0,0,Yes
1,War.5,7,393,266.83,385.9988889,14.66031465,10.04529828,62,1.208064792,0.377777778,25,,91,0,0,1,0,0,1,0,Yes
1,War.5,8,393,298.66,385.9988889,10.18569792,7.452315201,60,1.16909496,0.377777778,9,15,83,1,1,0,19.625,1,0,0,Yes
1,War.5,9,393,,,,,60,1.16909496,0.377777778,3,14,68,1,1,0,9.375,1,0,0,Yes
1,War.5,10,393,331.66,385.9988889,6.024340978,4.88385496,57,1.110640212,0.377777778,13,17,81,1,1,0,31.375,1,0,0,Yes
1,War.5,11,393,304.61,385.9988889,9.402441131,6.87924927,60,1.16909496,0.377777778,7,16,80,1,1,0,6.875,1,0,0,Yes
1,War.5,12,393,,,,,58,1.130125128,0.377777778,6,16,76,1,0,1,0,0,1,0,Yes
1,War.5,13,393,264.89,385.9988889,14.95005269,10.24382778,62,1.208064792,0.377777778,20,20,86,1,0,1,0,0,1,0,Yes
1,War.5,14,393,280.63,385.9988889,12.65813266,9.261259781,60,1.16909496,0.377777778,19,21,86,1,0,1,0,0,1,0,Yes
1,War.5,15,393,289.85,385.9988889,11.37458157,8.322156007,60,1.16909496,0.377777778,13,16,85,1,1,0,30.875,1,0,0,Yes
2,A45,1,0,210.72,387.0459,25.35344003,17.60655558,60,1.19692104,0.359722222,9,15,80,1,0,1,,0,1,0,No
2,A45,2,0,238.87,384.2618,19.823822,15.25378732,57,1.137074988,0.359722222,23,20,91,1,0,1,,0,1,0,No
2,A45,4,0,254.2,378.6936,16.62141167,11.93723906,59,1.176972356,0.359722222,22,22,90,1,0,1,,0,1,0,No
2,A45,5,0,194.73,375.9095,27.42676426,15.74079675,66,1.316613144,0.359722222,21,17,91,1,0,1,,0,1,0,No
2,A45,6,0,190.92,373.1254,27.94072854,18.17164967,62,1.236818408,0.359722222,23,,102,0,0,1,,0,1,0,No
2,A45,7,0,184.38,370.3413,29.08186336,18.31813011,63,1.256767092,0.359722222,18,,100,0,0,1,,0,1,0,No
2,A45,9,0,227.67,364.7731,19.65592929,11.63072739,65,1.29666446,0.359722222,24,,101,0,0,1,,0,1,0,No
2,A45,10,0,194.92,361.989,25.81260908,19.18297345,58,1.157023672,0.359722222,31,,100,0,0,1,,0,1,0,No
2,A45,11,0,203.74,359.2049,23.64525757,14.43191991,64,1.276715776,0.359722222,29,,95,0,0,1,,0,1,0,No
2,A45,13,0,184.91,353.6367,27.03756627,16.50242082,64,1.276715776,0.359722222,29,21,90,1,0,1,,0,1,0,No
2,A45,14,0,213.5,350.8526,20.71303893,13.47101908,62,1.236818408,0.359722222,29,,103,0,0,1,,0,1,0,No
2,A45,15,0,,,,,56,1.117126304,0.359722222,36,,101,0,0,1,,0,1,0,No
2,A45,1,75,262.56,411.6793,18.75468041,12.19737279,62,1.236818408,0.359722222,26,,99,0,0,1,0,0,1,0,No
2,A45,2,75,279.71,409.7286,15.9181841,11.05429451,60,1.19692104,0.359722222,20,21,95,1,0,1,0,0,1,0,No
2,A45,3,75,224.33,407.7779,24.91941467,16.74241781,61,1.216869724,0.359722222,0,,,,,,,,,,No
2,A45,4,75,278.25,405.8272,15.73745406,9.912732463,63,1.256767092,0.359722222,35,,95,0,0,1,0,0,1,0,No
2,A45,5,75,334.83,403.8765,7.817957284,5.084519565,62,1.236818408,0.359722222,17,17,96,1,1,0,48.625,1,0,0,No
2,A45,6,75,264.73,401.9258,17.41164557,12.09142053,60,1.19692104,0.359722222,20,15,85,1,1,0,18.875,1,0,0,No
2,A45,7,75,239.89,399.9751,21.31735734,15.84226913,58,1.157023672,0.359722222,33,,101,0,0,1,0,0,1,0,No
2,A45,8,75,279.24,398.0244,14.77980762,10.26375529,60,1.19692104,0.359722222,31,,101,0,0,1,0,0,1,0,No
2,A45,9,75,209.53,396.0737,26.55104433,15.71067712,65,1.29666446,0.359722222,21,,101,0,0,1,0,0,1,0,No
2,A45,10,75,243.04,394.123,20.15876312,12.30393257,64,1.276715776,0.359722222,17,19,100,1,0,1,0,0,1,0,No
2,A45,11,75,259.58,392.1723,17.20645758,11.94892887,60,1.19692104,0.359722222,19,17,93,1,1,0,33.5,1,0,0,No
2,A45,12,75,212.96,390.2216,25.25325338,16.42381203,62,1.236818408,0.359722222,32,,103,0,0,1,0,0,1,0,No
2,A45,13,75,229.72,388.2709,21.88530831,14.70391582,61,1.216869724,0.359722222,10,15,86,1,1,0,13.75,1,0,0,No
2,A45,15,75,340.05,384.3695,5.108594479,4.072540242,56,1.117126304,0.359722222,31,,99,0,0,1,0,0,1,0,No
2,A45,16,75,200.63,381.4777,26.79525785,19.24393698,59,1.176972356,0.359722222,17,15,92,1,1,0,24.25,1,0,0,No
2,A45,1,200,258.25,362.1993,14.10532144,9.173596147,62,1.236818408,0.359722222,32,,104,0,0,1,0,0,1,0,No
2,A45,2,200,240.78,359.7686,16.74531216,10.89055161,62,1.236818408,0.359722222,25,,99,0,0,1,0,0,1,0,No
2,A45,3,200,,,,,63,1.256767092,0.359722222,6,14,84,1,0,1,0,0,1,0,No
2,A45,5,200,266.71,352.4765,11.62655559,6.285983775,68,1.356510512,0.359722222,11,17,88,1,0,1,0,0,1,0,No
2,A45,6,200,285.73,350.0458,8.465560989,7.257854072,54,1.077228936,0.359722222,17,17,92,1,1,0,42,1,0,0,No
2,A45,7,200,227.98,347.6151,17.59015296,11.07971338,63,1.256767092,0.359722222,26,,100,0,0,1,0,0,1,0,No
2,A45,8,200,220.6,345.1844,18.66972483,13.40830568,59,1.176972356,0.359722222,24,23,96,1,0,1,0,0,1,0,No
2,A45,9,200,224.33,342.7537,17.67588594,10.7885046,64,1.276715776,0.359722222,3,16,82,1,0,1,0,0,1,0,No
2,A45,10,200,222.02,340.323,17.8107303,11.96636005,61,1.216869724,0.359722222,16,18,94,1,1,0,19.75,1,0,0,No
2,A45,11,200,238.43,337.8923,14.53836118,8.343871202,66,1.316613144,0.359722222,31,,107,0,0,1,0,0,1,0,No
2,A45,12,200,206.44,335.4616,20.24469093,12.75175795,63,1.256767092,0.359722222,32,,102,0,0,1,0,0,1,0,No
2,A45,13,200,243.51,333.0309,13.05495948,10.04536741,57,1.137074988,0.359722222,16,17,88,1,0,1,0,0,1,0,No
2,A45,14,200,235.05,330.6002,14.22395581,10.94487212,57,1.137074988,0.359722222,14,16,84,1,1,0,25.5,1,0,0,No
2,A45,15,200,209.04,328.1695,18.80637034,13.0599794,60,1.19692104,0.359722222,16,19,93,1,1,0,40.125,1,0,0,No
2,A45,1,393,272.48,384.8924,14.40272145,9.367014472,62,1.236818408,0.359722222,17,15,88,1,1,0,30,1,0,0,No
2,A45,2,393,271.93,380.8448,14.04614069,9.754264367,60,1.19692104,0.359722222,2,11,79,1,0,1,0,0,0,1,No
2,A45,3,393,332.21,376.7972,5.251544309,4.340119264,55,1.09717762,0.359722222,0,6,,1,0,1,0,0,0,1,No
2,A45,4,393,302.84,372.7496,8.660943965,6.436492245,58,1.157023672,0.359722222,15,20,91,1,0,1,0,0,1,0,No
2,A45,5,393,252.81,368.702,15.73507923,9.911236604,63,1.256767092,0.359722222,24,,100,0,0,1,0,0,1,0,No
2,A45,6,393,299.23,364.6544,8.245426681,5.193642405,63,1.256767092,0.359722222,10,15,89,1,0,1,0,0,1,0,No
2,A45,7,393,253.1,360.6068,14.76153593,11.76780607,56,1.117126304,0.359722222,9,13,73,1,0,1,0,0,1,0,No
2,A45,8,393,190.02,356.5592,26.24403983,11.35908926,76,1.516099984,0.359722222,17,14,92,1,1,0,24.625,1,0,0,No
2,A45,9,393,268.83,352.5116,11.30056624,8.115890719,59,1.176972356,0.359722222,20,20,77,1,0,1,0,0,1,0,No
2,A45,10,393,253,348.464,13.34969387,8.682163026,62,1.236818408,0.359722222,14,15,80,1,1,0,,1,0,0,No
2,A45,11,393,290.12,344.4164,7.153718176,4.232969335,65,1.29666446,0.359722222,9,17,88,1,0,1,0,0,1,0,No
2,A45,12,393,249.27,340.3688,12.98890102,8.181469526,63,1.256767092,0.359722222,15,17,95,1,0,1,0,0,1,0,No
2,A45,13,393,214.51,336.3212,18.75239854,10.76239586,66,1.316613144,0.359722222,10,14,87,1,1,0,,1,0,0,No
2,A45,14,393,238.52,332.2736,13.82339794,9.287421351,61,1.216869724,0.359722222,9,16,83,1,0,1,0,0,1,0,No
2,A45,15,393,260.83,328.226,9.58379246,5.181548691,68,1.356510512,0.359722222,6,14,84,1,0,1,0,0,1,0,No
2,A48,1,0,233.5,387.0459,21.27836689,18.93767078,53,1.057280252,0.35625,30,20,94,1,0,1,,0,1,0,No
2,A48,2,0,212.05,384.2618,25.03166296,17.97735059,59,1.176972356,0.35625,18,19,85,1,0,1,,0,1,0,No
2,A48,3,0,297.81,381.4777,10.42512405,10.02030378,51,1.017382884,0.35625,0,11,66,1,0,1,,0,0,1,No
2,A48,4,0,298.99,378.6936,9.950202393,8.223307763,55,1.09717762,0.35625,23,20,91,1,0,1,,0,1,0,No
2,A48,5,0,217.99,375.9095,22.94312559,18.29011925,56,1.117126304,0.35625,15,18,83,1,0,1,,0,1,0,No
2,A48,6,0,260.07,373.1254,15.19847287,13.0302408,54,1.077228936,0.35625,16,18,82,1,0,1,,0,1,0,No
2,A48,7,0,175.34,370.3413,31.48202386,23.39627219,58,1.157023672,0.35625,17,20,88,1,0,1,,0,1,0,No
2,A48,8,0,243.61,367.5572,17.31833124,15.41325315,53,1.057280252,0.35625,24,21,88,1,0,1,,0,1,0,No
2,A48,9,0,240.4,364.7731,17.5566869,13.9960833,56,1.117126304,0.35625,4,20,80,1,0,1,,0,1,0,No
2,A48,10,0,267.97,361.989,12.66268592,9.743525641,57,1.137074988,0.35625,32,23,92,1,0,1,,0,1,0,No
2,A48,11,0,246.85,359.2049,15.79419423,11.73765921,58,1.157023672,0.35625,10,16,84,1,0,1,,0,1,0,No
2,A48,12,0,344.01,356.4208,1.492266466,1.379684233,52,1.037331568,0.35625,0,6,,1,0,1,,0,0,1,No
2,A48,13,0,333.23,353.6367,2.502617799,2.605807787,49,0.977485516,0.35625,0,7,,1,0,1,,0,0,1,No
2,A48,1,75,334.86,411.6793,8.696089017,8.696089017,50,0.9974342,0.35625,12,16,85,1,1,0,30.125,1,0,0,No
2,A48,2,75,280.81,409.7286,15.9080718,13.63860751,54,1.077228936,0.35625,0,9,66,1,0,1,0,0,0,1,No
2,A48,3,75,311.67,407.7779,11.31695696,6.302604676,67,1.336561828,0.35625,2,18,82,1,0,1,0,0,1,0,No
2,A48,4,75,270.41,405.8272,17.09423695,14.12746855,55,1.09717762,0.35625,9,16,84,1,0,1,0,0,1,0,No
2,A48,5,75,253.93,403.8765,19.53896841,15.57634599,56,1.117126304,0.35625,0,,,,,,,,,,No
2,A48,6,75,295.93,401.9258,12.89029704,10.65313805,55,1.09717762,0.35625,19,19,86,1,1,0,35.25,1,0,0,No
2,A48,7,75,,,,,60,1.19692104,0.35625,0,8,64,1,0,1,0,0,0,1,No
2,A48,8,75,261.05,398.0244,17.76005685,12.33337281,60,1.19692104,0.35625,26,21,92,1,0,1,0,0,1,0,No
2,A48,9,75,259.97,396.0737,17.72775012,12.73179411,59,1.176972356,0.35625,15,16,72,1,1,0,36.375,1,0,0,No
2,A48,10,75,252.85,394.123,18.68912067,14.89885257,56,1.117126304,0.35625,35,,96,0,0,1,0,0,1,0,No
2,A48,11,75,273.44,392.1723,15.18396062,12.54872778,55,1.09717762,0.35625,2,10,,1,0,1,0,0,0,1,No
2,A48,12,75,300.32,390.2216,11.02594569,6.729703178,64,1.276715776,0.35625,24,19,89,1,0,1,0,0,1,0,No
2,A48,13,75,248.34,388.2709,18.81703229,15.00082294,56,1.117126304,0.35625,12,17,78,1,1,0,29.25,1,0,0,No
2,A48,1,200,310.88,362.1993,6.43316325,4.467474479,60,1.19692104,0.35625,13,16,84,1,1,0,35.625,1,0,0,No
2,A48,2,200,229.18,359.7686,18.98750846,14.11081188,58,1.157023672,0.35625,21,22,76,1,0,1,0,0,1,0,No
2,A48,3,200,306.7,357.3379,6.434179436,4.620927489,59,1.176972356,0.35625,27,19,90,1,0,1,0,0,1,0,No
2,A48,4,200,253.86,354.9072,14.10835423,10.85592046,57,1.137074988,0.35625,15,20,91,1,0,1,0,0,1,0,No
2,A48,5,200,286.98,352.4765,8.655639008,6.432549798,58,1.157023672,0.35625,8,16,83,1,1,0,27.625,1,0,0,No
2,A48,6,200,240.87,350.0458,15.7392267,14.00785573,53,1.057280252,0.35625,16,19,86,1,0,1,0,0,1,0,No
2,A48,7,200,283.32,347.6151,8.611319255,7.116792772,55,1.09717762,0.35625,0,8,68,1,0,1,0,0,0,1,No
2,A48,8,200,345.46,345.1844,-0.033604011,-0.036462686,48,0.957536832,0.35625,14,20,90,1,0,1,0,0,1,0,No
2,A48,9,200,239.26,342.7537,15.13521207,11.24792811,58,1.157023672,0.35625,12,20,77,1,0,1,0,0,1,0,No
2,A48,10,200,317.98,340.323,2.859228586,2.279359524,56,1.117126304,0.35625,0,7,,1,0,1,0,0,0,1,No
2,A48,11,200,195.99,337.8923,22.93320287,13.9973162,64,1.276715776,0.35625,18,18,90,1,0,1,0,0,1,0,No
2,A48,12,200,312.13,335.4616,3.035272679,3.035272679,50,0.9974342,0.35625,0,7,,1,0,1,0,0,0,1,No
2,A48,13,200,310.95,333.0309,2.888553723,2.476469241,54,1.077228936,0.35625,5,14,84,1,0,1,0,0,1,0,No
2,A48,1,393,295.06,384.8924,11.19095112,8.316699706,58,1.157023672,0.35625,11,18,81,1,1,0,39.25,1,0,0,No
2,A48,2,393,290.2,380.8448,11.44512011,9.123979679,56,1.117126304,0.35625,0,7,,1,0,1,0,0,0,1,No
2,A48,3,393,289,376.7972,11.16970204,8.300908178,58,1.157023672,0.35625,4,13,81,1,0,1,0,0,1,0,No
2,A48,4,393,355.41,372.7496,2.005676964,2.005676964,50,0.9974342,0.35625,12,18,78,1,0,1,0,0,1,0,No
2,A48,5,393,370.65,368.702,-0.221873323,-0.176876054,56,1.117126304,0.35625,9,16,86,1,1,0,23.375,1,0,0,No
2,A48,6,393,291.18,364.6544,9.474038866,8.431860864,53,1.057280252,0.35625,21,20,,1,0,1,0,0,1,0,No
2,A48,7,393,309.77,360.6068,6.398235007,5.915527928,52,1.037331568,0.35625,11,18,85,1,0,1,0,0,1,0,No
2,A48,9,393,261.87,352.5116,12.51517188,12.51517188,50,0.9974342,0.35625,17,,93,0,0,1,0,0,1,0,No
2,A48,10,393,279.46,348.464,9.291610752,5.852614482,63,1.256767092,0.35625,9,17,87,1,0,1,0,0,1,0,No
2,A48,11,393,304,344.4164,5.255734276,4.859221779,52,1.037331568,0.35625,22,22,91,1,0,1,0,0,1,0,No
2,A48,12,393,280.71,340.3688,8.114005376,6.705789567,55,1.09717762,0.35625,5,15,86,1,1,0,34.625,1,0,0,No
2,A48,13,393,235.16,336.3212,15.06528514,15.68646933,49,0.977485516,0.35625,0,7,,1,0,1,0,0,0,1,No
2,A48,14,393,327.29,332.2736,0.636298859,0.472873706,58,1.157023672,0.35625,8,16,86,1,1,0,39.125,1,0,0,No
2,Bris.10,1,0,225,387.0459,22.7510027,12.67041808,67,1.305489372,0.357638889,8,15,89,1,0,1,,0,1,0,No
2,Bris.10,2,0,,,,,64,1.247034624,0.357638889,21,22,93,1,0,1,,0,1,0,No
2,Bris.10,3,0,213.32,381.4777,24.37901866,14.87977213,64,1.247034624,0.357638889,0,8,75,1,0,1,,0,0,1,No
2,Bris.10,4,0,270.01,378.6936,14.1875695,8.936488726,63,1.227549708,0.357638889,12,20,86,1,0,1,,0,1,0,No
2,Bris.10,5,0,238.09,375.9095,19.15478225,11.33419068,65,1.26651954,0.357638889,16,17,82,1,0,1,,0,1,0,No
2,Bris.10,6,0,252.51,373.1254,16.37673012,11.00290925,61,1.188579876,0.357638889,28,,98,0,0,1,,0,1,0,No
2,Bris.10,7,0,210.11,370.3413,23.7723229,17.07291216,59,1.149610044,0.357638889,7,19,83,1,0,1,,0,1,0,No
2,Bris.10,8,0,264.28,367.5572,13.83531612,10.28189367,58,1.130125128,0.357638889,5,22,93,1,0,1,,0,1,0,No
2,Bris.10,9,0,213.96,364.7731,22.37535338,14.09382299,63,1.227549708,0.357638889,0,9,,1,0,1,,0,0,1,No
2,Bris.10,10,0,247.85,361.989,15.88711876,11.03272136,60,1.16909496,0.357638889,12,18,83,1,0,1,,0,1,0,No
2,Bris.10,11,0,228.12,359.2049,19.04244137,13.22391762,60,1.16909496,0.357638889,24,23,90,1,0,1,,0,1,0,No
2,Bris.10,12,0,,,7.814883786,,67,1.305489372,0.357638889,25,20,,1,0,1,,0,1,0,No
2,Bris.10,13,0,276.63,353.6367,10.30044198,10.30044198,50,0.9742458,0.357638889,7,20,85,1,0,1,,0,1,0,No
2,Bris.10,14,0,200.26,350.8526,23.51882111,16.33251466,60,1.16909496,0.357638889,28,,92,0,0,1,,0,1,0,No
2,Bris.10,1,75,347.71,411.6793,7.082948236,4.606495991,62,1.208064792,0.357638889,21,22,90,1,0,1,0,0,1,0,No
2,Bris.10,2,75,,,20.06645666,,60,1.16909496,0.357638889,2,12,78,1,0,1,0,0,1,0,No
2,Bris.10,3,75,323.78,407.7779,9.674215995,4.53847626,73,1.422398868,0.357638889,3,14,73,1,0,1,0,0,1,0,No
2,Bris.10,4,75,358.29,405.8272,5.22530167,3.091894479,65,1.26651954,0.357638889,25,22,89,1,0,1,0,0,1,0,No
2,Bris.10,5,75,321.45,403.8765,9.573922244,6.648557114,60,1.16909496,0.357638889,22,22,89,1,0,1,0,0,1,0,No
2,Bris.10,6,75,,,22.18226415,,70,1.36394412,0.357638889,14,17,88,1,0,1,0,0,1,0,No
2,Bris.10,8,75,295.24,398.0244,12.52903701,6.213567254,71,1.383429036,0.357638889,25,17,74,1,0,1,0,0,1,0,No
2,Bris.10,9,75,322.24,396.0737,8.652737521,5.4502,63,1.227549708,0.357638889,0,9,65,1,0,1,0,0,0,1,No
2,Bris.10,10,75,307.96,394.123,10.34674136,6.729150208,62,1.208064792,0.357638889,17,,90,0,0,1,0,0,1,0,No
2,Bris.10,11,75,299.66,392.1723,11.28454401,8.104383805,59,1.149610044,0.357638889,8,17,82,1,0,1,0,0,1,0,No
2,Bris.10,12,75,294.84,390.2216,11.75551465,7.898088318,61,1.188579876,0.357638889,0,8,62,1,0,1,0,0,0,1,No
2,Bris.10,13,75,335.35,388.2709,6.145662589,3.636486739,65,1.26651954,0.357638889,14,17,85,1,0,1,0,0,1,0,No
2,Bris.10,1,200,384.04,362.1993,-2.455777441,-1.649944531,61,1.188579876,0.357638889,23,22,89,1,0,1,0,0,1,0,No
2,Bris.10,2,200,354.76,359.7686,0.588004112,0.382416826,62,1.208064792,0.357638889,7,16,95,1,0,1,0,0,1,0,No
2,Bris.10,3,200,334.01,357.3379,2.83152513,1.966336896,60,1.16909496,0.357638889,12,17,85,1,0,1,0,0,1,0,No
2,Bris.10,4,200,295.21,354.9072,7.72438562,5.36415668,60,1.16909496,0.357638889,13,18,82,1,0,1,0,0,1,0,No
2,Bris.10,5,200,309.62,352.4765,5.437253258,3.775870318,60,1.16909496,0.357638889,21,20,82,1,0,1,0,0,1,0,No
2,Bris.10,6,200,297.01,350.0458,6.890953413,4.629772516,61,1.188579876,0.357638889,7,15,79,1,0,1,0,0,1,0,No
2,Bris.10,7,200,330.83,347.6151,2.075746785,1.779618299,54,1.052185464,0.357638889,20,22,86,1,0,1,0,0,1,0,No
2,Bris.10,8,200,275.21,345.1844,9.501664867,7.311222582,57,1.110640212,0.357638889,18,20,87,1,0,1,0,0,1,0,No
2,Bris.10,9,200,280.55,342.7537,8.399260712,6.032218265,59,1.149610044,0.357638889,16,16,82,1,0,1,0,0,1,0,No
2,Bris.10,10,200,262.95,340.323,10.81808808,5.519432691,70,1.36394412,0.357638889,34,,99,0,0,1,0,0,1,0,No
2,Bris.10,11,200,300.75,337.8923,4.884026364,3.507631689,59,1.149610044,0.357638889,23,,88,0,0,1,0,0,1,0,No
2,Bris.10,12,200,283.74,335.4616,7.023110733,4.567579821,62,1.208064792,0.357638889,16,20,83,1,0,1,0,0,1,0,No
2,Bris.10,13,200,292.4,333.0309,5.457147753,2.865547024,69,1.344459204,0.357638889,19,19,90,1,1,0,54.5,1,0,0,No
2,Bris.10,14,200,329.67,330.6002,0.118176587,0.13374444,47,0.915791052,0.357638889,0,,,,,,,,,,No
2,Bris.10,1,393,357.06,384.8924,3.148146726,1.518203475,72,1.402913952,0.357638889,20,17,75,1,0,1,0,0,1,0,No
2,Bris.10,2,393,346.95,380.8448,3.909443377,2.62660802,61,1.188579876,0.357638889,30,,96,0,0,1,0,0,1,0,No
2,Bris.10,3,393,333.33,376.7972,5.140972859,3.820580306,58,1.130125128,0.357638889,13,18,88,1,1,0,46.125,1,0,0,No
2,Bris.10,4,393,349.37,372.7496,2.716791295,1.658197812,64,1.247034624,0.357638889,16,17,86,1,1,0,37.25,1,0,0,No
2,Bris.10,5,393,314.16,368.702,6.714299999,4.822105716,59,1.149610044,0.357638889,9,14,75,1,0,1,0,0,1,0,No
2,Bris.10,7,393,340.03,360.6068,2.464258818,1.188396421,72,1.402913952,0.357638889,21,18,86,1,1,0,51.125,1,0,0,No
2,Bris.10,8,393,,,,,64,1.247034624,0.357638889,18,19,89,1,0,1,0,0,1,0,No
2,Bris.10,9,393,286.07,352.5116,8.759407878,5.885116822,61,1.188579876,0.357638889,7,14,73,1,1,0,13,1,0,0,No
2,Bris.10,10,393,298.7,348.464,6.463021972,4.070938506,63,1.227549708,0.357638889,13,18,80,1,1,0,,1,0,0,No
2,Bris.10,11,393,288.42,344.4164,7.441876912,5.530526837,58,1.130125128,0.357638889,3,13,77,1,0,1,0,0,1,0,No
2,Bris.10,12,393,268.64,340.3688,9.9258309,6.252098073,63,1.227549708,0.357638889,12,18,77,1,0,1,0,0,1,0,No
2,Bris.10,13,393,295.91,336.3212,5.369017701,3.728484515,60,1.16909496,0.357638889,15,17,81,1,0,1,0,0,1,0,No
2,Bris.10,14,393,294.37,332.2736,5.080036744,3.199821582,63,1.227549708,0.357638889,12,17,82,1,0,1,0,0,1,0,No
2,Dog.4,1,0,251.8,387.0459,17.92667269,12.8746572,59,1.176972356,0.359722222,17,20,90,1,0,1,,0,1,0,No
2,Dog.4,2,0,242.73,384.2618,19.15537941,17.71022505,52,1.037331568,0.359722222,15,,90,0,0,1,,0,1,0,No
2,Dog.4,3,0,237.57,381.4777,19.74815772,14.67609819,58,1.157023672,0.359722222,20,23,87,1,0,1,,0,1,0,No
2,Dog.4,4,0,283.95,378.6936,12.00631699,8.337720131,60,1.19692104,0.359722222,3,10,73,1,0,1,,0,0,1,No
2,Dog.4,5,0,276.83,375.9095,12.75754477,14.43814482,47,0.937588148,0.359722222,13,23,85,1,0,1,,0,1,0,No
2,Dog.4,6,0,231.13,373.1254,19.97100278,14.34286324,59,1.176972356,0.359722222,24,23,95,1,0,1,,0,1,0,No
2,Dog.4,7,0,210.11,370.3413,23.63464535,16.97403429,59,1.176972356,0.359722222,0,10,64,1,0,1,,0,0,1,No
2,Dog.4,8,0,240.91,367.5572,17.6159064,8.264170762,73,1.456253932,0.359722222,16,,95,0,0,1,,0,1,0,No
2,Dog.4,9,0,265.08,364.7731,13.31209873,8.657712495,62,1.236818408,0.359722222,0,10,76,1,0,1,,0,0,1,No
2,Dog.4,10,0,274.04,361.989,11.6064449,7.797933957,61,1.216869724,0.359722222,1,11,77,1,0,1,,0,0,1,No
2,Dog.4,11,0,276.46,359.2049,10.91787565,7.58185809,60,1.19692104,0.359722222,8,16,86,1,0,1,,0,1,0,No
2,Dog.4,12,0,246.25,356.4208,15.41876283,13.21910393,54,1.077228936,0.359722222,11,16,85,1,0,1,,0,1,0,No
2,Dog.4,13,0,288.14,353.6367,8.540908617,8.209254726,51,1.017382884,0.359722222,19,,91,0,0,1,,0,1,0,No
2,Dog.4,14,0,233.34,350.8526,17.00768884,12.21465731,59,1.176972356,0.359722222,4,14,83,1,0,1,,0,1,0,No
2,Dog.4,15,0,223.41,348.0685,18.48887657,14.7392192,56,1.117126304,0.359722222,13,23,89,1,0,1,,0,1,0,No
2,Dog.4,1,75,296.62,411.6793,13.66857965,6.240220807,74,1.476202616,0.359722222,12,14,80,1,1,0,,1,0,0,No
2,Dog.4,2,75,355.96,409.7286,5.866052288,5.423495088,52,1.037331568,0.359722222,12,,85,0,0,1,0,0,1,0,No
2,Dog.4,3,75,322.95,407.7779,9.72521865,6.984500611,59,1.176972356,0.359722222,0,10,71,1,0,1,0,0,0,1,No
2,Dog.4,4,75,299.49,405.8272,12.67004399,11.71416789,52,1.037331568,0.359722222,13,18,80,1,1,0,25.625,1,0,0,No
2,Dog.4,5,75,349.84,403.8765,5.989339364,7.394246129,45,0.89769078,0.359722222,16,,84,0,0,1,0,0,1,0,No
2,Dog.4,6,75,237.27,401.9258,21.97815684,16.3333508,58,1.157023672,0.359722222,14,19,86,1,1,0,26.375,1,0,0,No
2,Dog.4,7,75,258.4,399.9751,18.21795387,14.52324128,56,1.117126304,0.359722222,23,,94,0,0,1,0,0,1,0,No
2,Dog.4,8,75,222.82,398.0244,24.19154295,17.37398948,59,1.176972356,0.359722222,1,13,66,1,0,1,0,0,1,0,No
2,Dog.4,9,75,237.52,396.0737,21.3226391,16.99827734,56,1.117126304,0.359722222,14,20,,1,0,1,0,0,1,0,No
2,Dog.4,10,75,292.73,394.123,12.40175095,8.065654887,62,1.236818408,0.359722222,0,7,,1,0,1,0,0,0,1,No
2,Dog.4,11,75,313.27,392.1723,9.367054563,5.717196388,64,1.276715776,0.359722222,32,22,94,1,0,1,0,0,1,0,No
2,Dog.4,12,75,230.81,390.2216,21.89689249,18.09660536,55,1.09717762,0.359722222,26,23,91,1,0,1,0,0,1,0,No
